1.704464	1.895953	thi-
1.895953	2.001167	-s
2.104277	2.310496	thi-
2.310496	2.403084	-s
2.403084	2.512506	is
2.649284	2.748185	no-
2.748185	2.828148	-t
2.880755	2.983864	an
2.983864	3.169041	ea-
3.169041	3.312131	-sy
3.312131	3.476265	li-
3.476265	3.554123	-fe
3.581479	3.709840	for
3.722465	3.941310	me
