0.000, 201.330, 1.343, IM
1.363, 209.135, 0.201, GONNA
1.584, 222.325, 0.120, DO
1.724, 205.344, 0.221, THIS
1.985, 186.135, 0.180, EVERY
2.185, 185.424, 0.141, TIME
2.366, 181.819, 0.060, I
2.446, 176.355, 0.160, NEED
2.707, nan, 0.060, TO
2.807, 241.199, 0.381, CONTROL
3.428, 253.915, 0.121, IT
