0.000, 201.422, 1.363, IM
1.383, 208.570, 0.161, GONNA
1.584, 222.845, 0.120, DO
1.724, 210.081, 0.201, THIS
1.985, 184.511, 0.180, EVERY
2.185, 182.715, 0.161, TIME
2.386, 180.772, 0.040, I
2.466, 175.298, 0.180, NEED
2.707, 220.000, 0.080, TO
2.807, 242.977, 0.381, CONTROL
3.428, 254.237, 0.121, IT
