1.84891	0.00064	I
0.01936	0.02332	KIND
0.07668	0.22466	OF
0.01139	0.07567	KNEW
0.09567	0.00446	SOMETHING
0.06446	0.08873	WAS
0.05184	0.02050	WRONG
0.04050	0.01974	BUT
0.05909	0.06287	COULD
0.14287	0.02457	NOT
0.01251	0.00267	PUT
0.03733	0.05322	MY
0.09322	0.01819	FINGER
0.02575	0.05840	ON
0.01840	0.37584	IT
