0.000, nan, 1.482, AND
1.522, nan, 0.160, I
1.883, 90.330, 0.440, REMEMBER
2.363, 85.253, 0.160, WHEN
2.563, 91.148, 0.161, YOU
2.784, 88.415, 0.200, CAME
3.124, nan, 0.120, OUT
3.585, 78.237, 0.140, AND
3.945, 89.762, 0.160, TOLD
4.125, 87.819, 0.061, THE
4.206, 87.323, 0.160, WORLD
4.406, nan, 0.100, THAT
4.526, nan, 0.120, YOU
4.666, nan, 0.120, HAD
4.826, nan, 0.481, PARKINSONS
