0.000, nan, 1.124, ITS
1.144, 89.865, 0.100, THE
1.284, 89.783, 0.141, ONLY
1.445, 90.228, 0.140, THING
1.605, 87.307, 0.041, I
1.686, 87.873, 0.140, KNEW
1.866, nan, 0.201, ABOUT
2.087, nan, 0.080, IT
