1.344398	1.638956	and
1.638956	1.910135	uh
1.947539	2.239759	now
2.239759	2.618475	four
2.618475	2.828685	gran-
2.828685	2.952586	-d-
2.952586	3.219090	-chil-
3.219090	3.464554	-dren
3.464554	3.572091	we
3.572091	3.717032	add-
3.717032	3.810542	-ed
3.810542	3.885350	a
3.885350	4.184583	four-
4.184583	4.294458	-th
4.294458	4.455763	ju-
4.455763	4.582002	-s-
4.582002	4.689538	-t
4.937340	5.047215	two
5.047215	5.236573	mon-
5.236573	5.353461	ths-
5.353461	5.479700	a-
5.479700	5.690098	-go
