1.344398	1.638956	and
1.638956	1.910135	uh
1.947539	2.239759	now
2.239759	2.618475	four
2.618475	3.464554	grandchildren
3.464554	3.572091	we
3.572091	3.810542	added
3.810542	3.885350	a
3.885350	4.294458	fourth
4.294458	4.689538	just
4.937340	5.047215	two
5.047215	5.353461	mon-ths-
5.353461	5.690098	ago
