0.000, 65.455, 2.024, I
2.045, 115.536, 0.200, KIND
2.325, 99.428, 0.181, OF
3.528, 124.393, 0.200, KNEW
3.768, 66.054, 0.381, SOMETHING
4.249, 98.679, 0.201, WAS
4.931, 126.408, 0.341, WRONG
5.292, 103.990, 0.160, BUT
5.673, 105.665, 0.220, COULD
5.973, 113.995, 0.160, NOT
6.174, 97.757, 0.160, PUT
6.374, 98.114, 0.120, MY
6.534, 109.293, 0.301, FINGER
6.895, 96.319, 0.060, ON
7.056, 98.425, 0.100, IT
