0.000	1.665	AND
2.768	2.968	JUST
3.068	3.289	UNDER
3.349	3.570	FOUR
3.590	3.830	YEARS
3.871	4.111	AGO
4.131	4.171	AT
4.232	4.372	THE
4.452	4.633	AGE
4.653	4.713	OF
4.753	5.074	TWENTY
5.134	5.375	NINE
5.395	5.415	I
5.676	5.776	WAS
5.796	6.277	DIAGNOSED
6.317	6.438	WITH
6.458	7.019	PARKINSONS
7.059	7.440	DISEASE
