1.734379	1.929882	there's
1.934536	2.017145	a
2.162549	2.488331	there's
3.062350	3.122852	a
3.122852	3.269454	lot
3.269454	3.448634	of
3.448634	3.827937	pain
4.444596	4.870439	in
4.914653	5.040311	a
5.449866	5.815207	person's
5.815207	5.975771	with
5.975771	6.408595	parkinson's
6.445827	6.685510	body
