0.000, 89.177, 1.183, I
1.203, 86.784, 0.141, JUST
1.384, nan, 0.160, THOUGHT
1.564, 83.609, 0.061, IT
1.645, 85.508, 0.120, WAS
1.805, nan, 0.421, JUST
2.387, 83.748, 0.200, UM
3.370, 93.844, 0.040, A
3.450, 94.638, 0.301, DISEASE
3.771, 89.697, 0.120, THAT
3.911, 88.052, 0.141, MADE
4.072, 84.713, 0.080, YOU
4.172, nan, 0.321, SHAKE
