0.000, nan, 1.204, ITS
1.224, 167.171, 0.261, YOU
1.606, nan, 0.200, THATS
1.827, 180.009, 0.100, WHERE
1.947, 177.666, 0.020, I
1.987, 180.512, 0.121, NEED
2.148, 165.769, 0.060, TO
2.228, 164.814, 0.161, LOOK
2.429, 166.002, 0.221, THANK
2.750, 163.883, 0.100, YOU
