0.000, 89.607, 1.183, I
1.203, 92.688, 0.141, JUST
1.384, nan, 0.160, THOUGHT
1.564, 89.348, 0.081, IT
1.665, 87.583, 0.120, WAS
1.805, 93.003, 0.421, JUST
2.387, 83.795, 0.200, UM
3.350, 93.575, 0.060, A
3.450, 94.835, 0.301, DISEASE
3.791, 90.806, 0.100, THAT
3.911, 89.277, 0.141, MADE
4.072, 88.328, 0.080, YOU
4.172, nan, 0.321, SHAKE
