0.000, 254.768, 1.163, I
1.223, 271.102, 0.160, WAS
1.444, 263.563, 0.401, THIRTY
1.885, 261.889, 0.320, SEVEN
2.225, 197.227, 0.121, WHEN
2.426, 104.887, 0.120, I
2.566, 108.912, 0.141, GOT
2.747, 105.309, 0.220, THIS
2.987, 100.369, 0.502, DISEASE
