0.000, 108.058, 1.643, WE
1.683, 133.580, 0.221, MET
2.044, 108.260, 0.321, IN
2.425, 123.835, 0.481, NINETEEN
2.986, 110.711, 0.361, SEVENTY
3.447, 123.549, 0.361, SIX
4.148, 92.499, 0.101, AT
4.329, 96.112, 0.180, THE
4.569, 116.047, 0.201, DUKE
4.830, 110.912, 0.581, UNIVERSITY
5.511, 109.222, 0.281, ACTUALLY
5.852, 127.812, 0.160, OFF
6.072, 128.992, 0.501, CAMPUS
