0.000, 102.537, 1.822, SO
1.843, 110.325, 0.180, MANY
2.083, 110.695, 0.260, THINGS
2.383, 100.938, 0.221, WERE
2.624, 95.905, 0.360, JUST
3.585, 102.666, 0.200, OUT
3.805, 97.999, 0.040, OF
3.925, 99.600, 0.441, KILTER
4.426, 101.456, 0.080, AND
4.546, 97.870, 0.100, OUT
4.686, 98.567, 0.061, OF
4.787, 102.214, 0.400, BALANCE
5.207, 103.030, 0.060, AND
5.307, 91.718, 0.100, OUT
5.447, 100.870, 0.040, OF
5.548, 99.348, 0.580, WHACK
