0.000, 69.173, 1.622, AND
1.802, 92.633, 0.100, UH
2.062, 94.665, 0.181, NOW
2.343, 127.534, 0.280, FOUR
2.683, 102.276, 0.741, GRANDCHILDREN
3.464, 92.679, 0.140, WE
3.664, 100.411, 0.200, ADDED
3.884, 91.966, 0.020, A
3.965, 76.720, 0.340, FOURTH
4.345, 105.353, 0.461, JUST
4.926, 114.602, 0.140, TWO
5.106, 105.057, 0.240, MONTHS
5.386, nan, 0.240, AGO
