0.000, 275.588, 1.263, WELL
1.463, 99.980, 0.261, THOSE
1.764, 104.246, 0.561, GRANDCHILDREN
2.385, 99.358, 0.080, I
2.505, 103.036, 0.161, JUST
2.706, 113.317, 0.180, LOVE
2.906, nan, 0.100, TO
3.046, 120.130, 0.141, SIT
3.227, 98.860, 0.100, AND
3.367, 91.087, 0.241, WATCH
3.648, 87.476, 0.200, THEM
